fichier	url_image	page_source	titre	requete	date
/images/q-fifa-03.webp	https://logos-world.net/wp-content/uploads/2021/02/FIFA-Emblem.jpg	https://logos-world.net/fifa-logo/	FIFA Logo, symbol, meaning, history, PNG, brand	FIFA 09 Ultimate Team	2026-09-24 # rejetée
/images/q-fifa-05.webp	https://logos-world.net/wp-content/uploads/2021/02/FIFA-Emblem.jpg	https://logos-world.net/fifa-logo/	FIFA Logo, symbol, meaning, history, PNG, brand	FIFA 16 women's national teams gameplay	2026-09-24 # rejetée
/images/q-fifa-08.webp	https://logos-world.net/wp-content/uploads/2021/02/FIFA-Emblem.jpg	https://logos-world.net/fifa-logo/	FIFA Logo, symbol, meaning, history, PNG, brand	FIFA 23 Mbappe gameplay screenshot	2026-09-24 # rejetée
/images/q-counter-strike-01.webp	https://www.freetoplay.cz/wp-content/uploads/2021/01/Counter-Strike-1.6-Screenshot-1-e1611604905218.jpg	https://www.freetoplay.cz/counter-strike-1-6/counter-strike-1-6-screenshot-1/	Counter-Strike-1.6-Screenshot-1 - Free to Play CZ	Counter-Strike 1.6 screenshot	2026-09-24
/images/q-counter-strike-04.webp	https://assets.csnades.gg/2/dust2_download_1d5dc2c086.png	https://mumble.nationalgeographic.com/dust-2-callouts/dust-2-callouts-2026-csnades-gg-counter-strike-2-nade-lineups	Dust 2 Callouts (2026) - CSNADES.gg Counter-Strike 2 Nade Lineups - All ...	de_dust2 Counter-Strike 2 map	2026-09-24 # rejetée
/images/q-counter-strike-05.webp	https://portal.buff.game/static/529892c8e58856731e476a005567a47e/a764f/e83efedec9814c7098a793bd563eb362.jpg	https://portal.buff.game/games/cs/cs2-awp-wiki	Magnum Sniper Rifle (AWP) Overview in Counter-Strike 2	AWP sniper rifle Counter-Strike 2	2026-09-24
/images/q-counter-strike-09.webp	https://static.fragbite.se/images/10670/t/51340.jpg	https://fragbite.se/cs/gallery/10670/dh-winter-2013-csgo-1/image/51340	Bild | DH Winter 2013 - CS:GO #1 | Counter-Strike | Fragbite.se	Fnatic DreamHack Winter 2013 CS:GO champions	2026-09-24
/images/sub-brawl-stars.webp	https://wallpapers.com/images/hd/sportive-logo-brawl-stars-4k-5mhbwbfcnza8u5wl.jpg	https://wallpapers.com/brawl	[2000+] Brawl Wallpapers | Wallpapers.com	Brawl Stars wallpaper brawlers	2026-09-24 # rejetée
/images/q-brawl-stars-01.webp	https://theriagames.com/wp-content/uploads/2025/02/Brawl-Stars-Default-Shelly-1024x1024.png	https://theriagames.com/guide/brawl-stars-shelly-guide/	Brawl Stars Shelly Guide	Brawl Stars Shelly	2026-09-24 # rejetée
/images/q-brawl-stars-05.webp	https://www.vhv.rs/dpng/d/432-4329877_spike-png-brawl-stars-png-download-brawlers-characters.png	https://www.vhv.rs/viewpic/hbJwhwo_spike-png-brawl-stars-png-download-brawlers-characters/	Spike Png Brawl Stars , Png Download - Brawlers Characters Brawl Stars ...	Brawl Stars Spike brawler	2026-09-24 # rejetée
/images/q-brawl-stars-07.webp	https://wallpaperaccess.com/full/5557641.jpg	https://wallpaperaccess.com/el-primo	EL Primo Wallpapers - Top Free EL Primo Backgrounds - WallpaperAccess	Brawl Stars El Primo	2026-09-24 # rejetée
/images/q-brawl-stars-08.webp	https://primagames.com/wp-content/uploads/pcinvasion/2024/06/brawl-star-brawl-ball-mode1.jpg	https://primagames.com/gaming/best-brawlers-for-brawl-ball-mode-in-brawl-stars	Best Brawlers for Brawl Ball Mode in Brawl Stars - Prima Games	Brawl Stars Brawl Ball mode	2026-09-24
/images/sub-fifa.webp	https://www.fifplay.com/img/public/fifa-23-cover-star-kylian-mbappe.jpg	https://www.fifplay.com/fifa-23-cover/	FIFA 23 Cover - FIFPlay	FIFA 23 cover Kylian Mbappe	2026-09-24 # rejetée
/images/q-fifa-01.webp	https://e.snmc.io/lk/l/x/8ecfd4fc39182059724364a0b00f39dd/10172504	https://glitchwave.com/game/fifa-international-soccer/release/sega-mega-drive-genesis-eu/	FIFA International Soccer (video game, Mega Drive/Genesis, 1993 ...	FIFA International Soccer 1993 Mega Drive	2026-09-24 # rejetée
/images/q-fifa-03.webp	https://www.gamespot.com/a/uploads/screen_kubrick/mig/3/4/7/4/2293474-FIFAUT_016179_screen.jpg	https://www.gamespot.com/articles/an-exclusive-look-at-fifa-09s-ultimate-team-mode/1100-6234099/	An Exclusive Look at FIFA 09's Ultimate Team Mode - GameSpot	FIFA 09 Ultimate Team	2026-09-24
/images/q-fifa-05.webp	https://www.fifplay.com/img/public/fifa-16-womens-teams.jpg	https://www.fifplay.com/fifa-16-womens-football/	FIFA 16 Women's National Teams - FIFPlay	FIFA 16 women's national teams	2026-09-24
/images/q-fifa-08.webp	https://images.launchbox-app.com/f4cdb7bb-2726-4a0a-93a2-6822482f8ebc.jpg	https://gamesdb.launchbox-app.com/games/images/165911-fifa-23	FIFA 23 Images - LaunchBox Games Database	FIFA 23 gameplay screenshot	2026-09-24 # rejetée
/images/sub-zelda.webp	https://www.pockettactics.com/wp-content/sites/pockettactics/2023/02/breath-of-the-wild-wallpaper-5.jpg	https://www.pockettactics.com/breath-of-the-wild/wallpaper	Breath of the Wild wallpaper	Breath of the Wild Link Hyrule landscape	2026-09-24
/images/q-zelda-01.webp	https://cdn.mobygames.com/screenshots/10277464-the-legend-of-zelda-nes-starting-a-new-game.jpg	https://www.mobygames.com/game/3393/the-legend-of-zelda/screenshots/nes/31367/	Screenshot of The Legend of Zelda (NES, 1986) - MobyGames	The Legend of Zelda 1986 NES screenshot	2026-09-24
/images/q-zelda-04.webp	https://i.etsystatic.com/14856030/r/il/794ba4/2045825541/il_1080xN.2045825541_btd3.jpg	https://www.etsy.com/listing/725336503/legend-of-zelda-triforce-display	Legend of Zelda Triforce Display Pedestal of Time for Master Sword ...	Zelda Master Sword pedestal	2026-09-24 # rejetée
/images/q-zelda-07.webp	https://gameluster.com/wp-content/uploads/2023/05/TOTK-Epona2.png	https://gameluster.com/zelda-tears-of-the-kingdom-epona-amiibo-horse-guide/	Zelda: Tears of the Kingdom: How To Get Epona | GameLuster	Zelda Epona Link horse	2026-09-24
/images/q-zelda-08.webp	https://static0.cbrimages.com/wordpress/wp-content/uploads/2026/04/ebf3fca4-b09c-4b22-a759-c901208f8dfc.jpg?&fit=crop&w=1600&h=900	https://www.cbr.com/zelda-ocarina-of-time-switch-2-remake-navi-changes/	Zelda: Ocarina of Time's Switch 2 Remake Has to Change Navi	Ocarina of Time Navi fairy	2026-09-24
/images/sub-roblox.webp	https://wallpapercave.com/wp/wp8289894.jpg	https://wallpapercave.com/roblox-game-ultra-hd-wallpapers	Roblox Game Ultra HD Wallpapers - Wallpaper Cave	Roblox game wallpaper avatars	2026-09-24
/images/q-roblox-03.webp	https://files.bo3.gg/uploads/image/93241/image/webp-b25bd951c142436f4d3f9d73a19002fb.webp	https://bo3.gg/games/articles/from-zero-to-builder-pro-how-roblox-players-are-making-real-money	How Players Can Earn Real Money in Roblox	Robux Roblox currency	2026-09-24
/images/q-roblox-06.webp	https://exeleonmagazine.com/wp-content/uploads/2024/06/3-8.jpg	https://exeleonmagazine.com/adopt-me-the-ultimate-pet-adoption-game-on-roblox/	Adopt Me! The Ultimate Pet Adoption Game On Roblox | Exeleon Magazine	Roblox Adopt Me game	2026-09-24
/images/q-roblox-05.webp	https://www.exitlag.com/blog/wp-content/uploads/2025/07/step-by-step-roblox-studio-download.jpeg	https://www.exitlag.com/blog/es/roblox-picture-id/	Roblox Picture ID: cómo encontrar, usar y subir imágenes personalizadas	Roblox Studio editor screenshot	2026-09-24
/images/q-roblox-09.webp	https://cdn-ak.f.st-hatena.com/images/fotolife/a/alibertarian/20210311/20210311090819.png	https://alibertarian.hatenablog.com/entry/2021/03/11/091539	RobloxがNYSEに上場（direct listing） - 塾長の資産運用	Roblox NYSE direct listing 2021	2026-09-24 # rejetée
/images/sub-valorant.webp	https://wallpapercave.com/wp/wp8091639.jpg	https://wallpapercave.com/valorant-agents-wallpapers	Valorant Agents Wallpapers - Wallpaper Cave	Valorant agents wallpaper	2026-09-24 # rejetée
/images/q-valorant-06.webp	https://static.invenglobal.com/upload/image/2020/04/02/i1585819020905883.jpeg	https://fity.club/lists/j/jett-valorant/	Jett Valorant Riot Games Temporarily Removed Jett From The Agent Pool	Valorant Jett agent	2026-09-24 # rejetée
/images/q-valorant-07.webp	https://www.talkesport.com/wp-content/uploads/Sage_Char.Art_VALORANT-1024x576.jpg	https://www.talkesport.com/news/new-valorant-agent-sage-revealed/	New Valorant Agent Sage revealed	Valorant Sage agent	2026-09-24
/images/q-valorant-03.webp	https://static1.thegamerimages.com/wordpress/wp-content/uploads/2023/01/spike-feature-image.jpg	https://www.thegamer.com/valorant-best-spike-plant-defuse-tips-tricks/	Essential Spike Tips & Tricks For Valorant	Valorant Spike planted	2026-09-24
/images/q-valorant-09.webp	https://assets.rockpapershotgun.com/images/2020/06/Ascent-Callouts.png	https://fity.club/lists/suggestions/ascent-valorant/	Ascent Valorant @tseeky's Video Tweet	Valorant Ascent map	2026-09-24 # rejetée
/images/sub-brawl-stars.webp	https://supercell.com/_next/static/media/games_thumbnail_brawlstars.5cd76330.jpg	https://supercell.com/en/games/brawlstars/?is_retargeting=true&source_caller=ui&af_inactivity_window=7d&shortlink=BERTHOH&c=pixly_youtube&pid=Influencer Marketing&af_channel=BERTH-OH&af_force_deeplink=true	Brawl Stars × Supercell	Brawl Stars official artwork Supercell brawlers	2026-09-24
/images/q-brawl-stars-07.webp	https://cdn.renderhub.com/3d-stars/el-primo-original-brawl-stars/el-primo-original-brawl-stars-03.jpg	https://www.renderhub.com/3d-stars/el-primo-original-brawl-stars	El primo (Original) - Brawl Stars 3D Model by 3D Stars	El Primo Brawl Stars skin render	2026-09-24 # rejetée
/images/q-fifa-06.webp	https://www.fifplay.com/img/public/fifa-23-spurs-stadium.jpg	https://www.fifplay.com/fifa-23-screenshots/	FIFA 23 Screenshots - FIFPlay	FIFA 23 screenshot stadium match	2026-09-24
/images/q-zelda-04.webp	https://static1.thegamerimages.com/wordpress/wp-content/uploads/2023/04/featured-image-botw-where-to-find-the-master-sword.jpg	https://storage.googleapis.com/davmnhwdenigle/link-holding-master-sword-botw.html	Link Holding Master Sword Botw at Frances Starks blog	Breath of the Wild Master Sword Link	2026-09-24
/images/q-roblox-09.webp	https://gamesbeat.com/wp-content/uploads/2025/05/roblox-wall-2-3.jpg	https://gamesbeat.com/roblox-hits-q1-bookings-of-652-3-million-up-161-in-first-report-as-public-company/	Roblox hits Q1 bookings of $652.3 million, up 161%, in first report as ...	Roblox NYSE listing David Baszucki New York Stock Exchange	2026-09-24
/images/q-counter-strike-04.webp	https://www.pcinvasion.com/wp-content/uploads/2023/10/B-Window-Smoke-Dust-2-CS2.jpg	https://platoaistream.com/fr/données-de-platon/meilleures-files-d'attente-de-fumée-pour-Dust-2-dans-CS2/	Meilleures gammes de fumée pour Dust 2 dans CS2 – Plato AiStream V2.1	Counter-Strike 2 Dust 2 screenshot	2026-09-24
/images/q-valorant-09.webp	https://diamondlobby.com/wp-content/uploads/2023/02/Ascent-Map-Callouts.jpg	https://fikogallery.weebly.com/blog/valorant-ascent-map	Valorant ascent map - fikogallery	Valorant Ascent screenshot	2026-09-24
/images/sub-valorant.webp	https://i.pinimg.com/originals/76/48/c2/7648c2a958b21ea73eefe8f37d14417c.jpg	https://www.pinterest.com/pin/386676318010737635/	"VALORANT key art. Phoenix & Jett" by Suke ∷ | Riot games, Keys art ...	Valorant key art agents Riot Games	2026-09-24
/images/q-fifa-01.webp	https://i.ytimg.com/vi/oIJVmedCYr8/maxresdefault.jpg	https://www.youtube.com/watch?v=oIJVmedCYr8	FIFA International Soccer (1993) PC Gameplay - YouTube	FIFA International Soccer 1993 gameplay screenshot	2026-09-24
/images/q-valorant-06.webp	https://wallpapercave.com/wp/wp8213659.png	https://wallpapercave.com/valorant-jett-computer-wallpapers	Valorant Jett Computer Wallpapers - Wallpaper Cave	Valorant Jett wallpaper	2026-09-24
/images/q-brawl-stars-01.webp	https://wallpapercave.com/wp/wp3860624.png	https://wallpapercave.com/shelly-brawl-stars-wallpapers	Shelly Brawl Stars Wallpapers - Wallpaper Cave	Brawl Stars Shelly wallpaper	2026-09-24 # rejetée
/images/q-brawl-stars-05.webp	https://wallpaperaccess.com/full/1493197.png	https://wallpaperaccess.com/brawl-stars-spike	Brawl Stars Spike Wallpapers - Top Free Brawl Stars Spike Backgrounds ...	Brawl Stars Spike wallpaper	2026-09-24
/images/q-brawl-stars-07.webp	https://wallpapercave.com/wp/wp6372260.jpg	https://wallpapercave.com/el-primo-brawl-stars-wallpapers	El Primo Brawl Stars Wallpapers - Wallpaper Cave	Brawl Stars El Primo wallpaper	2026-09-24 # rejetée
/images/sub-fifa.webp	https://a-static.besthdwallpaper.com/fifa-23-kylian-mbappe-wallpaper-3840x2160-102018_54.jpg	https://www.besthdwallpaper.com/otros-juegos/fifa-23-kylian-mbappe-dt_es-102018.html	FIFA 23: Kylian Mbappé 4K descarga de fondo de pantalla	FIFA 23 Mbappe cover wallpaper	2026-09-24 # rejetée
/images/q-brawl-stars-01.webp	https://www.exitlag.com/blog/wp-content/uploads/2025/02/Brawl-Stars-Shelly_-Mastering-the-Iconic-Starter-Brawler.webp	https://www.exitlag.com/blog/brawl-stars-shelly-mastering/	Brawl Stars Shelly: complete guide to mastering the iconic brawler	Brawl Stars Shelly in-game screenshot	2026-09-24
/images/q-brawl-stars-07.webp	https://i.ytimg.com/vi/EElBCatwB8Q/maxresdefault.jpg	https://theartofthehorse.blogspot.com/2021/01/49-top-images-brawl-stars-el-primo.html	49 Top Images Brawl Stars El Primo Funny Moments - EL PRIMO's SUPER vs ...	El Primo Brawl Stars gameplay	2026-09-24
/images/sub-fifa.webp	https://global-img.gamergen.com/fifa-23-jaquette-standard-cover-kylian-mbappe-key-art-wallpaper-fond-ecran_0001005683.jpg	https://gamergen.com/actualites/fifa-23-kylian-mbappe-rejoint-par-autre-star-jaquette-date-et-heure-premier-trailer-328475-1	FIFA 23 : Kylian Mbappé rejoint par une autre star sur la jaquette, une ...	FIFA 23 key art Mbappe EA Sports	2026-09-24
