fichier	url_image	page_source	titre	requete	date
/images/q-quiz-harry-potter-magie-09.webp	https://contentful.harrypotter.com/usf1vwtuqyxm/1G70y30RIIDack4WperpRk/59b64c28486dd933e89e4bd0264a9d86/HP-F2-chamber-of-secrets-greenhouse-herbology-sprout-mandrake-lesson-class-web-landscape?q=75&fm=jpg&w=2560	https://www.harrypotter.com/features/exploring-neville-longbottoms-love-of-herbology	Harry Potter | Exploring Neville Longbottom’s love of Herbology ...	Mandrake Harry Potter Chamber of Secrets greenhouse scene	2026-09-24
/images/cover-marvel-ordre.webp	https://cdn.marvel.com/content/2x/stg_cas_fullcastandcrew_01_0.jpg	https://www.marvel.com/movies/avengers-endgame/live-red-carpet-world-premiere	Avengers: Endgame Live Red Carpet World Premiere | Marvel	Marvel Studios Avengers Endgame cast	2026-09-24
/images/q-quiz-marvel-ordre-01.webp	https://static1.srcdn.com/wordpress/wp-content/uploads/2022/12/robert-downey-jr-as-tony-stark-in-iron-man-2008.jpg	https://screenrant.com/mcu-phase-1-explained/	Marvel Cinematic Universe: Phase One Explained	Iron Man 2008 Robert Downey Jr suit	2026-09-24
/images/q-quiz-marvel-ordre-03.webp	https://ew.com/thmb/9KkMFiZutQ86doWQkoeKbNYarZg=/1500x0/filters:no_upscale():max_bytes(150000):strip_icc()/blackpanther5a544babd6a90-2000-f74435602d214fc6a0ba85c2aa487cdf.jpg	https://ew.com/movies/2018/02/06/black-panther-reviews-marvel-chadwick-boseman/	Black Panther reviews: Chadwick Boseman's King of Wakanda gets raves	Black Panther 2018 Chadwick Boseman Wakanda	2026-09-24
/images/q-quiz-marvel-ordre-06.webp	https://www.baltana.com/files/wallpapers-5/Chris-Hemsworth-In-Thor-Ragnarok-2017-Wallpaper-16171.jpg	https://www.baltana.com/movies/chris-hemsworth-in-thor-ragnarok-2017-wallpaper-16171.html	Chris Hemsworth In Thor Ragnarok 2017 Wallpaper 16171 - Baltana	Thor Ragnarok Chris Hemsworth	2026-09-24
/images/q-quiz-marvel-ordre-10.webp	https://comicbook.com/wp-content/uploads/sites/4/2025/07/fantastic-four-first-steps-1.jpg	https://comicbook.com/movies/news/the-fantastic-four-first-steps-new-mcu-characters-explained/	Fantastic Four's Cast Brings 12 New Marvel Characters To The MCU ...	Fantastic Four First Steps 2025 cast	2026-09-24
/images/cover-marvel-acteurs.webp	https://static1.moviewebimages.com/wordpress/wp-content/uploads/photo/KfUGet9juiCKVZUECoP9PQVKauEJDE.jpg	https://movieweb.com/marvels-the-avengers-red-carpet-premiere-hi-res-photo-gallery/	Marvel's The Avengers Red Carpet Premiere Hi-Res Photo Gallery	Avengers cast premiere red carpet actors	2026-09-24
/images/q-quiz-marvel-acteurs-01.webp	https://static0.thethingsimages.com/wordpress/wp-content/uploads/2024/01/robert-downey-jr.jpg	https://www.thethings.com/robert-downey-jr-in-prison/	Robert Downey Jr. Called Prison Evil And Admitted To The Shady Way He ...	Robert Downey Jr premiere	2026-09-24
/images/q-quiz-marvel-acteurs-03.webp	https://wallpapers.com/images/hd/scarlett-johansson-black-widow-3543-x-1993-c89qwouya00mmyie.jpg	https://wallpapers.com/scarlett-johansson-black-widow	[100+] Scarlett Johansson Black Widow Wallpapers | Wallpapers.com	Scarlett Johansson Black Widow	2026-09-24
/images/q-quiz-marvel-acteurs-07.webp	https://cdn.mos.cms.futurecdn.net/NjSFrHRNZNKsKyoJYArKTo.jpg	https://animalia-life.club/qa/pictures/loki-tom-hiddleston-full-body	Loki Tom Hiddleston Full Body	Tom Hiddleston Loki	2026-09-24
/images/q-quiz-marvel-acteurs-08.webp	http://www.hdwallpapers.in/walls/doctor_strange_benedict_cumberbatch-HD.jpg	http://www.hdwallpapers.in/doctor_strange_benedict_cumberbatch-wallpapers.html	Doctor Strange Benedict Cumberbatch Wallpapers | HD Wallpapers | ID #16669	Benedict Cumberbatch Doctor Strange	2026-09-24
/images/cover-star-wars-personnages.webp	https://www.xtrafondos.com/wallpapers/darth-vader-de-star-wars-4936.jpg	https://ar.inspiredpencil.com/pictures-2023/star-wars-pictures-darth-vader	Star Wars Pictures Darth Vader	Darth Vader Star Wars	2026-09-24
/images/q-quiz-star-wars-personnages-02.webp	https://cdn.wallpapersafari.com/24/3/uCriV1.jpg	https://ssl.nombray.com/fond-d-ecran-star-wars-faucon-millenium/	Fond D Écran Star Wars Faucon Millenium – KNYNJ	Millennium Falcon Star Wars	2026-09-24
/images/q-quiz-star-wars-personnages-03.webp	https://cdn.wallpapersafari.com/57/99/sDmEHv.jpg	https://wallpapersafari.com/star-wars-chewbacca-wallpaper/	🔥 [50+] Star Wars Chewbacca Wallpapers | WallpaperSafari	Chewbacca Star Wars	2026-09-24
/images/q-quiz-star-wars-personnages-04.webp	https://c.wallhere.com/photos/89/eb/Star_Wars_Episode_V_The_Empire_Strikes_Back_movies_film_stills_Yoda_Dagobah_jungle_mist_trees-2244938.jpg!d	https://wallhere.com/en/wallpaper/2244938	Wallpaper : Star Wars Episode V The Empire Strikes Back, movies, film ...	Yoda Dagobah Empire Strikes Back	2026-09-24
/images/q-quiz-star-wars-personnages-09.webp	https://comicbook.com/wp-content/uploads/sites/4/2025/05/boba-fett-empire-strikes-back.jpg?w=1024	https://comicbook.com/movies/news/best-star-wars-characters-from-empire-strikes-back/	10 Best Star Wars Characters Introduced in The Empire Strikes Back	Boba Fett Empire Strikes Back	2026-09-24
/images/cover-star-wars-coulisses.webp	https://cdn.britannica.com/55/234055-050-584F44C6/filming-of-the-movie-Star-Wars.jpg	https://www.britannica.com/topic/Kagemusha	Kagemusha | film by Kurosawa [1980] | Britannica	Star Wars 1977 behind the scenes filming George Lucas	2026-09-24
/images/q-quiz-star-wars-coulisses-02.webp	https://seenandheard-international.com/wp-content/uploads/2022/11/unnamed-2.jpg	https://seenandheard-international.com/2022/11/john-williams-and-the-cleveland-orchestra-survey-his-memorable-film-scoring-career/	John Williams and the Cleveland Orchestra survey his memorable film ...	John Williams conducting orchestra	2026-09-24
/images/q-quiz-star-wars-coulisses-03.webp	https://carthagemagazine.com/wp-content/uploads/2020/12/Most-scenes-were-filmed-just-outside-of-the-town-in-Tozeur-where-the-set-of-Mos-Espa-still-stands-complete-with-homes-and-vaporators-1-768x393.jpg	https://carthagemagazine.com/star-wars-sets-in-tunisia/	Star Wars in Tunisia: A Field Guide to the Real Tatooine	Star Wars Tatooine set Tunisia Mos Espa desert	2026-09-24
/images/q-quiz-star-wars-coulisses-05.webp	https://static1.srcdn.com/wordpress/wp-content/uploads/2023/07/bob-iger-and-george-lucas-shake-hands.jpg	https://screenrant.com/when-did-disney-buy-star-wars/	When Did Disney Buy Star Wars?	Lucasfilm Disney acquisition 2012 George Lucas Bob Iger	2026-09-24
/images/q-quiz-star-wars-coulisses-08.webp	http://www.stonesofhistory.com/wp-content/uploads/2015/07/TIKAL-roofs-over-jungle-close.jpg	https://www.stonesofhistory.com/tag/tikal/	Tikal | STONES OF HISTORY	Tikal temples Guatemala jungle	2026-09-24
/images/cover-seigneur-des-anneaux-personnages.webp	https://cdn.britannica.com/35/201735-050-0B3066E6/Scene-The-Lord-of-the-Rings-Fellowship.jpg	https://www.britannica.com/topic/The-Lord-of-the-Rings-film-trilogy-by-Jackson	The Lord of the Rings (LOTR) | Movies in Order, Cast, & Facts | Britannica	Fellowship of the Ring cast film still	2026-09-24
/images/q-quiz-seigneur-des-anneaux-personnages-03.webp	https://static1.colliderimages.com/wordpress/wp-content/uploads/2025/04/legolas-orlando-bloom-lord-of-the-rings-lotr-featured.jpg	https://animalia-life.club/qa/pictures/orlando-bloom-as-legolas	Orlando Bloom As Legolas	Orlando Bloom Legolas	2026-09-24
/images/q-quiz-seigneur-des-anneaux-personnages-05.webp	https://static1.srcdn.com/wordpress/wp-content/uploads/2023/01/christopher-lee-saruman-lord-of-the-rings.jpg	https://fity.club/lists/suggestions/Christopher-Lee-Saruman/	Christopher Lee Saruman Chris Wasn't Hearing A Bar Of It": Christopher	Christopher Lee Saruman	2026-09-24 # rejetée
/images/q-quiz-seigneur-des-anneaux-personnages-08.webp	https://m.media-amazon.com/images/M/MV5BMGNhMGZjYzEtNGZiMy00NjUyLTgyNzYtOGVjMDk1ZDI5MjFjXkEyXkFqcGc@._V1_.jpg	https://www.imdb.com/name/nm0001584/mediaviewer/rm83751937	Miranda Otto	Miranda Otto Eowyn Return of the King	2026-09-24
/images/q-quiz-seigneur-des-anneaux-personnages-09.webp	https://static1.cbrimages.com/wordpress/wp-content/uploads/2022/06/Treebeard-at-Isengard.jpg	https://www.cbr.com/lotr-characters-movies-most-faithfully-adapted/	10 Lord Of The Rings Characters the Movies Most Faithfully Adapted	Treebeard Lord of the Rings Two Towers	2026-09-24
/images/cover-seigneur-des-anneaux-chiffres.webp	https://www.goodfreephotos.com/albums/other-photos/lord-of-the-rings-the-one-ring.jpg	https://www.goodfreephotos.com/other-photos/lord-of-the-rings-the-one-ring.jpg.php	Lord of the Rings, the one ring image - Free stock photo - Public ...	The One Ring Lord of the Rings	2026-09-24
/images/q-quiz-seigneur-des-anneaux-chiffres-02.webp	https://i.pinimg.com/originals/21/64/a5/2164a5c74084227364691f8cda598845.png	https://www.pinterest.com/pin/232076187026158011/	Bilbo's birthday speech | Party quotes, Fellowship of the ring, Avatar ...	Bilbo birthday party Fellowship of the Ring 111	2026-09-24 # rejetée
/images/q-quiz-seigneur-des-anneaux-chiffres-04.webp	https://static1.srcdn.com/wordpress/wp-content/uploads/2023/02/lord-of-the-rings-nazgul-ring-wraiths-fell-beast.jpg	https://screenrant.com/lord-of-the-rings-nazgul-ringwraith-song-meaning-explained/	What The Nazgul's Hidden Song In The Lord Of The Rings Really Means	Nazgul Ringwraiths Lord of the Rings	2026-09-24
/images/q-quiz-seigneur-des-anneaux-chiffres-06.webp	https://pictures.abebooks.com/inventory/32080311311_3.jpg	https://www.abebooks.co.uk/first-edition/Hobbit-First-Edition-1st-Printing-J.R.R/32080311311/bd	The Hobbit, First Edition, 1st Printing by J.R.R. Tolkien: Very Good ...	The Hobbit 1937 first edition Tolkien book	2026-09-24
/images/q-quiz-seigneur-des-anneaux-chiffres-09.webp	https://media.cnn.com/api/v1/images/stellar/prod/201119125612-jrr-tolkien-file-restricted.jpg?q=w_2000,c_fill	https://www.cnn.com/style/article/tolkien-collection-middle-earth-intl-scli-gbr/	‘Treasure trove’ of unseen J.R.R. Tolkien essays on Middle-earth coming ...	J.R.R. Tolkien photograph	2026-09-24
/images/cover-drapeaux-europe.webp	https://png.pngtree.com/background/20230614/original/pngtree-row-of-flagpoles-with-european-union-and-ukraine-flags-fluttering-by-picture-image_3487218.jpg	https://pngtree.com/freebackground/row-of-flagpoles-with-european-union-and-ukraine-flags-fluttering-by-wind-on-blue-sky-background-photo_3487218.html	Row Of Flagpoles With European Union And Ukraine Flags Fluttering By ...	European flags row waving flagpoles	2026-09-24 # rejetée
/images/q-quiz-etats-unis-presidents-06.webp	https://www.encirclephotos.com/wp-content/uploads/Washington-DC-Lincoln-Memorial-Abraham-Lincoln-Statue-1440x928.jpg	https://www.encirclephotos.com/image/abraham-lincoln-statue-at-lincoln-memorial-in-washington-d-c/	Abraham Lincoln Statue at Lincoln Memorial in Washington, D.C ...	Lincoln Memorial statue Washington	2026-09-24
/images/q-quiz-etats-unis-presidents-01.webp	https://freetoursbyfoot.com/wp-content/uploads/2022/08/Washington-Crossing-The-Delaware.jpeg	https://freetoursbyfoot.com/famous-paintings-and-highlights-of-the-met/	Famous Paintings and Highlights of the Met	Washington Crossing the Delaware painting Leutze	2026-09-24
/images/cover-drapeaux-chiffres.webp	https://as2.ftcdn.net/v2/jpg/02/19/04/03/1000_F_219040317_IT2a27Ar6ww3Bo3xcjfHdGBE2y1Sg9Bp.jpg	https://www.animalia-life.club/qa/pictures/world-flags-flying.html	World Flags Flying	national flags of many countries flying United Nations flagpoles photo	2026-09-24 # rejetée
/images/cover-drapeaux-europe.webp	https://as2.ftcdn.net/v2/jpg/04/65/08/07/1000_F_465080726_dQim7sCitVt8gbsoLuh2S1sOucVqwnie.jpg	https://ar.inspiredpencil.com/pictures-2023/world-flags-flying	World Flags Flying	flags of European countries flying in a row photo	2026-09-24 # rejetée
/images/cover-etats-unis-presidents.webp	https://live.staticflickr.com/5696/22353156252_bca5dc3897_b.jpg	https://www.flickr.com/photos/38117207@N03/22353156252/	The White House - South Lawn | Washington, DC: Fall Garden T… | Flickr	White House Washington south lawn photo	2026-09-24
/images/q-quiz-drapeaux-europe-05.webp	https://cdn.pixabay.com/photo/2018/08/26/13/34/flag-3632235_1280.jpg	https://pixabay.com/images/search/swedish flags/	10,000+ Free Swedish Flags & Sweden Images - Pixabay	Swedish flag Sweden flying summer	2026-09-24
/images/q-quiz-drapeaux-europe-09.webp	https://images.pexels.com/photos/54097/spain-flag-flutter-spanish-54097.jpeg?cs=srgb&dl=pexels-pixabay-54097.jpg&fm=jpg	https://www.pexels.com/photo/spain-flag-in-pole-54097/	Spain Flag in Pole · Free Stock Photo	Spanish flag waving Spain photo	2026-09-24
/images/q-quiz-etats-unis-presidents-04.webp	https://i.ebayimg.com/images/g/EOgAAOSwfL1eRDNc/s-l1600.jpg	https://www.ebay.com/itm/143530375347	Vintage NASA Photo Print APOLLO 11 BUZZ ALDRIN SALUTING US FLAG Lunar ...	Apollo 11 Aldrin salutes flag Moon NASA photo	2026-09-24
/images/q-quiz-harry-potter-magie-05.webp	https://i.ytimg.com/vi/hHd1wYER-Do/maxresdefault.jpg	https://www.youtube.com/watch?v=hHd1wYER-Do	Mapa do Maroto (Marauder's Map) Harry Potter & the Prisoner of Azkaban ...	Marauder's Map Prisoner of Azkaban film scene Harry	2026-09-24
/images/q-quiz-seigneur-des-anneaux-chiffres-02.webp	https://static1.srcdn.com/wordpress/wp-content/uploads/2019/11/Bilbo-Baggins-giving-a-speech-at-his-birthday-party-in-The-Lord-of-the-Rings-The-Fellowship-of-the-Ring.jpg	https://screenrant.com/lord-of-the-rings-funniest-quotes-trilogy/	Lord Of The Rings: 10 Funniest Quotes From The Trilogy	Bilbo Baggins birthday speech Fellowship of the Ring Ian Holm	2026-09-24
/images/q-quiz-seigneur-des-anneaux-personnages-05.webp	https://images3.alphacoders.com/907/thumb-1920-907986.jpg	https://wall.alphacoders.com/big.php?i=907986	Christopher Lee as Saruman in The Lord of the Rings: The Two Towers ...	Saruman Christopher Lee Orthanc Lord of the Rings	2026-09-24
/images/q-quiz-drapeaux-chiffres-02.webp	https://as1.ftcdn.net/v2/jpg/02/60/17/76/1000_F_260177674_9vZI3dSaZnOc48RaAcRqT8cYi6ntYjhX.jpg	https://www.europosters.eu/eu-flag-waving-against-blue-sky-with-clouds-copy-space-f260177674	Photo & Art Print EU flag waving against blue sky with clouds. Copy ...	EU flag waving blue sky twelve stars	2026-09-24 # rejetée
/images/cover-drapeaux-chiffres.webp	https://www.worldvision.org.uk/media/equd1evg/flags-outside-the-un-building-in-genevea.jpg	https://www.worldvision.org.uk/about/blogs/a-look-at-un-conventions/	A look at UN conventions | World Vision UK	flags of the world United Nations Geneva Palais des Nations flags	2026-09-24
/images/q-quiz-drapeaux-chiffres-02.webp	https://flagpedia.net/data/org/w1600/eu.png	https://flagpedia.net/organization/eu	Flag of European Union & flags of its members (27) | Flagpedia.net	European Union flag	2026-09-24
/images/cover-drapeaux-europe.webp	https://www.touteleurope.eu/wp-content/uploads/2022/07/union-europeenne-pays-drapeaux.jpg	https://www.touteleurope.eu/fonctionnement-de-l-ue/les-drapeaux-des-pays-europeens/	Les drapeaux des pays européens - Touteleurope.eu	drapeaux des pays européens alignés	2026-09-24
/images/q-quiz-drapeaux-chiffres-07.webp	https://www.deraufregende.de/wp-content/uploads/2024/05/drapeau-grece-acropole-athenes-1024x707.jpg	https://www.deraufregende.de/alles-ueber-die-flagge-griechenlands-geschichte-bedeutung-fotos/	Alles über die Flagge Griechenlands: Geschichte, Bedeutung, Fotos ...	drapeau grec Athènes Acropole photo	2026-09-24
